Date,Store,Dept,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
2037-05-18,23,8,43869.98,35.69,3.13,293.95,7.98,0
2037-05-19,17,1,33656.02,28.7,3.51,292.04,7.94,0
2037-05-20,1,8,68297.22,25.36,3.64,274.32,10.45,0
2037-05-21,15,8,32246.64,2.84,4.83,293.39,6.64,1
2037-05-22,32,19,36624.36,7.01,2.13,213.98,3.1,0
2037-05-23,9,3,72782.73,17.13,4.6,210.92,10.88,0
2037-05-24,15,5,46048.51,39.05,3.66,219.2,8.96,0
2037-05-25,28,3,56322.03,13.38,3.66,221.55,4.71,0
2037-05-26,24,15,56967.72,25.2,2.96,282.72,3.27,0
2037-05-27,35,14,28183.49,39.56,3.93,292.17,5.84,0
2037-05-28,22,15,62041.68,10.56,3.94,221.56,4.12,0
2037-05-29,27,17,59199.22,6.67,2.57,246.27,11.07,0
2037-05-30,19,18,59787.65,21.85,4.03,245.45,5.5,0
2037-05-31,45,2,39819.86,22.08,2.8,217.79,9.35,0
2037-06-01,12,12,54304.27,36.88,4.07,285.33,8.92,0
2037-06-02,20,16,47405.91,1.06,3.84,252.25,9.43,0
2037-06-03,1,4,51397.06,16.3,4.15,256.62,7.77,1
2037-06-04,21,2,38341.71,12.49,2.06,225.84,9.57,0
2037-06-05,49,14,47146.33,22.84,2.38,255.92,7.61,0
2037-06-06,45,11,64653.53,0.37,4.52,279.25,6.4,0
2037-06-07,1,13,21110.42,28.44,3.14,230.49,10.73,0
2037-06-08,10,7,44510.66,19.4,4.51,211.33,7.13,0
2037-06-09,47,10,59581.38,28.03,2.19,258.4,8.11,0
2037-06-10,32,1,33682.12,17.91,4.31,263.58,7.19,1
2037-06-11,39,4,56005.3,18.97,2.25,220.21,9.98,0
2037-06-12,22,18,57035.53,35.82,3.4,224.83,7.86,0
2037-06-13,18,6,47702.69,8.44,4.81,215.31,7.24,0
2037-06-14,48,2,54518.72,8.7,2.23,292.14,5.32,0
2037-06-15,46,3,74429.66,22.38,3.05,221.3,11.2,0
2037-06-16,32,14,39914.58,26.41,3.56,201.06,10.77,0
2037-06-17,27,8,29182.45,14.19,4.7,284.02,6.88,0
2037-06-18,28,16,43632.8,20.78,3.0,280.32,8.94,0
2037-06-19,18,19,35082.51,9.11,4.42,245.65,7.57,0
2037-06-20,39,18,55775.37,5.44,4.15,279.72,4.59,0
2037-06-21,49,6,43167.37,9.53,2.92,244.96,6.38,0
2037-06-22,29,14,59196.68,36.65,3.02,222.45,10.68,0
2037-06-23,18,3,54367.77,32.07,2.57,242.61,10.18,1
2037-06-24,44,16,39721.89,5.61,4.08,248.69,3.92,1
2037-06-25,8,1,36161.07,1.86,3.69,200.9,3.68,0
2037-06-26,31,12,29104.17,3.73,2.46,211.33,10.68,0
2037-06-27,34,14,65770.99,11.74,3.86,287.48,11.09,0
2037-06-28,7,19,57866.79,32.45,3.5,239.24,5.65,0
2037-06-29,36,19,43837.94,12.85,2.28,233.15,6.14,0
2037-06-30,18,9,59093.85,7.43,4.86,288.84,6.02,0
2037-07-01,38,7,33434.53,15.83,4.5,215.46,4.14,0
2037-07-02,9,14,36877.14,4.96,2.21,221.7,9.71,0
2037-07-03,9,5,35378.64,18.81,4.79,282.8,6.33,0
2037-07-04,46,18,54149.06,27.02,4.75,227.97,10.53,0
2037-07-05,8,9,40930.38,14.75,2.13,263.32,10.91,0
2037-07-06,35,7,28188.94,6.94,2.6,273.96,11.22,0
2037-07-07,18,9,51369.89,18.13,4.11,222.27,10.36,0
2037-07-08,5,4,58595.39,30.5,4.8,225.34,10.1,0
2037-07-09,14,17,47960.84,3.06,4.47,251.63,7.05,0
2037-07-10,28,12,67096.23,2.84,2.85,279.22,3.24,0
2037-07-11,30,6,62041.89,12.72,2.1,255.44,4.01,1
2037-07-12,4,18,66780.18,16.6,3.42,206.73,7.78,0
2037-07-13,39,8,61756.66,8.66,2.28,235.08,6.24,0
2037-07-14,20,15,53537.98,1.08,2.74,233.06,10.46,0
2037-07-15,25,3,31342.18,8.78,3.92,280.76,8.07,0
2037-07-16,28,2,44808.04,17.41,3.49,228.97,3.89,1
2037-07-17,12,9,42313.77,3.18,3.13,290.12,7.31,0
2037-07-18,2,8,36672.52,28.64,4.79,233.5,10.4,0
2037-07-19,43,4,41377.85,22.08,2.58,219.41,10.77,0
2037-07-20,14,2,28033.28,17.38,3.46,253.99,4.49,0
2037-07-21,22,14,63259.15,20.75,3.72,238.64,3.9,0
2037-07-22,31,2,34116.31,26.23,2.97,264.76,6.48,0
2037-07-23,23,2,62199.15,39.79,4.12,291.57,3.59,0
2037-07-24,48,7,69901.13,31.0,4.6,294.08,9.54,0
2037-07-25,20,12,38507.7,21.61,3.62,222.74,7.03,0
2037-07-26,38,6,41682.44,30.82,4.34,216.23,4.78,0
2037-07-27,4,18,57478.16,19.01,2.18,294.0,3.92,0
2037-07-28,15,4,43452.67,12.44,2.46,281.24,11.35,0
2037-07-29,24,19,38002.99,10.48,3.39,226.17,3.39,0
2037-07-30,25,13,56614.37,15.98,4.76,280.5,3.88,0
2037-07-31,1,2,38890.64,0.09,3.59,274.11,5.11,0
2037-08-01,7,8,82066.21,7.08,3.3,225.36,3.85,0
2037-08-02,31,19,58425.68,5.06,3.8,290.58,8.8,0
2037-08-03,12,9,60039.62,38.41,2.37,232.18,4.96,0
2037-08-04,42,4,48653.16,2.59,3.96,248.02,7.32,0
2037-08-05,5,16,77944.72,20.04,2.28,260.93,10.74,0
2037-08-06,44,19,38860.49,36.79,3.73,219.13,10.42,0
2037-08-07,42,10,61409.96,24.3,4.14,261.13,4.32,0
2037-08-08,38,6,29927.02,19.81,3.23,270.63,3.8,0
2037-08-09,12,16,84404.29,29.72,4.73,210.15,8.98,0
2037-08-10,39,10,62298.52,14.14,2.46,237.93,4.89,0
2037-08-11,18,13,35901.89,7.75,2.51,261.21,10.03,0
2037-08-12,2,9,57885.71,33.89,3.55,292.62,6.91,0
2037-08-13,10,7,65941.21,2.26,4.79,289.1,4.39,0
2037-08-14,15,4,36589.51,32.31,3.17,216.97,11.77,0
2037-08-15,30,19,43095.22,4.13,4.78,261.05,3.5,0
2037-08-16,44,4,35097.44,25.02,4.08,209.8,4.12,0
2037-08-17,17,19,57182.59,19.08,4.35,229.39,10.31,0
2037-08-18,4,19,52732.2,39.94,4.81,259.73,7.07,0
2037-08-19,7,12,50471.16,15.52,3.72,208.14,11.44,0
2037-08-20,41,13,37917.07,38.29,3.92,288.89,4.02,0
2037-08-21,31,4,46896.35,16.15,3.74,282.9,4.41,0
2037-08-22,39,10,39264.16,27.27,4.35,247.34,3.02,0
2037-08-23,34,7,57270.45,25.75,2.82,249.18,4.95,0
2037-08-24,6,5,34206.96,3.46,4.36,288.14,8.92,0
2037-08-25,38,17,38015.84,29.73,4.14,205.04,9.51,0
2037-08-26,45,18,62229.66,8.35,3.81,214.39,6.87,0
2037-08-27,34,11,43401.63,15.54,2.12,230.8,5.32,0
2037-08-28,44,15,76413.68,31.29,4.32,236.44,9.45,0
2037-08-29,15,7,52941.02,37.77,2.4,298.74,4.55,0
2037-08-30,14,18,22801.32,22.39,4.89,214.75,9.9,0
2037-08-31,6,6,30135.3,20.78,2.24,230.31,10.08,0
2037-09-01,37,18,41145.63,20.2,4.16,282.79,6.97,0
2037-09-02,32,16,61140.41,32.66,3.08,278.44,4.74,0
2037-09-03,3,2,59617.22,39.72,4.21,265.48,8.67,0
2037-09-04,3,19,42745.37,25.34,3.56,232.86,10.68,0
2037-09-05,22,1,68485.55,15.14,3.89,211.78,7.77,0
2037-09-06,22,11,54930.97,8.75,2.23,298.35,7.15,0
2037-09-07,10,5,45213.01,7.95,4.9,225.14,11.81,0
2037-09-08,3,16,67596.52,34.25,2.01,284.46,7.84,0
2037-09-09,12,1,37888.9,39.69,4.82,289.5,3.31,0
2037-09-10,29,19,58326.78,27.92,3.7,244.09,7.52,0
2037-09-11,48,14,59857.61,38.23,2.77,285.08,7.01,0
2037-09-12,17,3,59276.53,14.0,3.91,227.9,5.63,0
2037-09-13,7,2,47666.26,25.1,4.02,288.99,5.86,0
2037-09-14,13,5,63064.21,20.47,4.19,263.6,11.38,0
2037-09-15,2,17,77623.74,19.28,2.05,219.44,4.2,0
2037-09-16,4,18,47670.59,25.29,4.95,278.65,9.88,0
2037-09-17,10,1,51012.6,12.41,3.85,291.37,11.12,0
2037-09-18,39,15,63876.81,25.62,3.13,257.04,5.34,0
2037-09-19,24,9,46014.6,26.91,3.71,276.04,3.6,0
2037-09-20,17,5,45604.97,33.44,2.54,279.48,5.76,0
2037-09-21,6,13,32598.4,29.22,2.74,278.74,6.9,0
2037-09-22,19,19,24137.78,12.79,2.26,245.44,11.56,0
2037-09-23,5,10,32977.73,18.03,4.64,273.99,6.87,0
2037-09-24,32,14,62940.97,4.82,2.75,254.85,3.83,0
2037-09-25,10,12,34584.33,10.29,4.22,241.47,4.32,0
2037-09-26,9,11,57297.15,20.84,2.82,216.58,6.17,1
2037-09-27,27,7,72280.02,4.03,2.44,290.9,4.66,0
2037-09-28,13,17,52379.79,22.82,2.32,241.49,3.55,0
2037-09-29,19,18,36764.19,15.61,4.58,223.96,4.58,0
2037-09-30,21,7,48015.62,1.39,2.36,224.23,3.95,0
2037-10-01,24,6,55697.39,17.38,2.26,224.21,4.82,0
2037-10-02,38,11,55774.61,11.25,2.03,200.25,11.97,1
2037-10-03,4,12,51755.87,2.68,3.1,243.82,7.01,0
2037-10-04,24,16,59475.06,11.73,4.83,289.07,8.93,0
2037-10-05,35,19,64993.95,11.76,4.73,202.51,4.49,0
2037-10-06,3,19,42802.65,14.2,2.35,295.66,10.64,0
2037-10-07,4,11,71071.07,14.66,2.04,217.91,5.4,0
2037-10-08,37,16,54944.19,17.19,4.25,271.89,11.84,0
2037-10-09,40,12,16619.8,3.68,2.92,278.53,10.53,0
2037-10-10,48,8,47182.18,0.21,4.5,273.51,11.56,0
2037-10-11,35,3,47396.84,29.44,2.65,233.92,9.01,0
2037-10-12,31,2,66202.13,13.49,3.48,270.38,8.92,0
2037-10-13,44,6,41281.04,24.54,2.1,247.3,10.57,0
2037-10-14,25,16,52237.44,12.28,4.68,215.22,9.44,0
2037-10-15,40,15,28713.1,39.37,2.53,220.09,8.46,0
2037-10-16,13,14,37546.63,12.62,2.88,202.6,6.22,0
2037-10-17,4,2,61954.7,24.2,3.44,233.2,5.01,0
2037-10-18,46,18,31679.74,8.8,2.81,272.8,10.04,0
2037-10-19,14,14,64489.29,20.71,2.12,296.9,6.47,0
2037-10-20,13,18,67099.42,23.17,2.09,213.36,3.55,0
2037-10-21,27,2,68620.55,7.31,4.87,235.33,7.32,0
2037-10-22,6,1,73179.81,4.95,2.98,218.15,8.92,0
2037-10-23,17,2,61627.74,38.94,3.0,276.09,3.21,0
2037-10-24,36,9,56381.85,35.73,4.77,291.96,9.35,0
2037-10-25,40,9,59294.48,26.4,4.51,211.4,5.02,0
2037-10-26,49,16,51069.28,34.44,4.06,290.36,5.0,0
2037-10-27,35,11,44396.06,3.82,3.98,227.15,8.07,0
2037-10-28,17,6,61551.62,29.18,4.4,222.31,6.04,0
2037-10-29,41,12,56736.02,11.42,2.51,205.66,7.06,0
2037-10-30,2,3,63204.62,21.58,3.99,208.05,7.62,0
2037-10-31,13,12,46871.03,30.59,2.3,206.92,11.29,0
2037-11-01,2,1,48191.43,1.34,2.38,244.64,4.84,0
2037-11-02,28,9,53172.38,27.79,2.73,265.86,7.18,0
2037-11-03,43,6,48100.29,17.39,4.13,218.44,10.07,0
2037-11-04,26,11,92627.35,17.59,4.68,221.76,4.85,1
2037-11-05,22,3,79016.79,36.29,4.07,217.29,3.74,0
2037-11-06,47,4,50064.4,34.39,3.25,280.66,3.16,0
2037-11-07,43,10,48036.81,2.3,3.54,213.72,3.93,0
2037-11-08,3,19,56690.43,24.73,4.14,207.34,5.47,0
2037-11-09,35,6,43558.44,17.43,3.84,203.67,6.68,0
2037-11-10,12,1,43305.78,4.71,3.59,204.02,8.34,0
2037-11-11,24,8,50643.56,34.04,2.71,254.67,4.8,0
2037-11-12,5,8,44429.26,2.86,3.85,209.4,5.43,0
2037-11-13,20,6,52756.52,1.28,2.06,222.24,9.29,0
2037-11-14,39,17,55551.37,7.9,3.68,283.27,11.18,0
2037-11-15,39,19,2265.78,12.14,4.46,296.81,4.22,0
2037-11-16,13,1,21104.11,2.44,2.54,286.09,7.25,0
2037-11-17,41,15,37284.41,25.65,2.34,295.96,5.66,0
2037-11-18,45,13,54195.03,17.49,4.91,267.05,7.75,0
2037-11-19,12,3,38439.45,16.49,4.53,298.72,4.07,0
2037-11-20,13,2,84651.51,5.81,2.91,249.63,5.44,0
2037-11-21,10,3,63419.4,17.51,2.63,279.47,9.38,0
2037-11-22,33,9,79374.21,15.61,3.0,297.17,10.37,0
2037-11-23,40,16,63502.62,15.35,3.29,270.93,8.59,0
2037-11-24,16,13,26242.52,8.74,4.46,295.67,11.5,0
2037-11-25,45,19,32516.29,3.78,2.72,225.36,8.88,0
2037-11-26,35,18,42328.98,10.43,4.16,230.03,9.72,0
2037-11-27,3,12,32060.09,26.69,4.79,239.72,6.22,0
2037-11-28,5,12,66218.47,2.92,3.14,246.46,4.53,0
2037-11-29,26,1,47622.38,15.29,2.08,289.74,8.92,0
2037-11-30,11,8,53076.33,20.58,4.48,288.79,11.27,0
2037-12-01,7,17,70648.44,38.53,4.13,265.8,11.84,0
2037-12-02,10,7,78900.81,33.75,2.45,223.23,7.05,0
2037-12-03,42,9,45929.19,36.66,3.79,224.04,7.86,0
2037-12-04,34,17,29531.33,32.8,4.47,263.17,5.8,0
2037-12-05,3,10,32176.07,23.56,2.54,250.34,9.05,0
2037-12-06,8,4,67241.1,34.43,2.67,225.85,9.89,0
2037-12-07,31,7,53984.07,22.61,2.61,216.82,3.37,1
2037-12-08,11,7,36649.47,14.31,4.99,272.26,10.62,0
2037-12-09,45,8,60619.26,14.89,2.69,281.32,7.62,0
2037-12-10,7,8,33856.61,22.62,2.8,226.13,8.22,0
2037-12-11,45,16,23414.2,32.38,2.14,242.49,4.86,0
2037-12-12,2,12,19884.16,5.35,4.95,271.35,3.09,0
2037-12-13,6,15,28310.52,1.57,2.74,246.92,11.57,0
2037-12-14,41,8,67359.74,31.58,4.18,296.13,11.36,0
2037-12-15,32,9,46961.59,25.9,2.08,212.96,9.97,0
2037-12-16,20,3,49493.0,32.85,4.35,285.43,7.26,0
2037-12-17,34,16,52804.54,39.07,4.25,230.61,5.86,0
2037-12-18,16,15,34842.71,10.06,2.25,268.7,4.4,0
2037-12-19,25,4,42804.99,7.77,2.37,225.37,3.73,0
2037-12-20,12,16,44248.73,13.64,2.89,296.65,7.12,0
2037-12-21,7,10,36035.38,35.12,3.06,205.01,10.13,0
2037-12-22,39,11,42712.43,0.56,4.35,251.36,9.53,0
2037-12-23,17,5,48175.17,0.42,2.18,291.05,9.8,0
2037-12-24,45,11,46282.01,8.67,3.95,246.98,4.07,0
2037-12-25,11,13,56497.8,15.04,2.69,284.03,10.76,1
2037-12-26,6,15,42715.55,12.09,3.15,294.98,10.24,0
2037-12-27,23,6,73172.68,33.0,2.01,206.78,3.85,0
2037-12-28,27,16,34508.89,27.59,2.87,248.88,6.21,0
2037-12-29,46,15,42045.71,33.51,2.51,268.64,6.38,0
2037-12-30,6,11,55910.08,15.35,3.51,283.22,9.62,0
2037-12-31,38,2,59264.13,23.83,2.47,216.32,10.74,0
2038-01-01,2,2,31907.73,20.62,4.51,256.68,6.38,0
2038-01-02,22,12,48458.99,18.99,4.65,216.29,4.18,0
2038-01-03,20,16,61993.0,11.52,4.54,275.54,3.74,0
2038-01-04,25,19,25961.13,28.37,4.95,228.46,8.75,0
2038-01-05,15,2,48682.79,20.96,4.74,226.88,7.48,0
2038-01-06,49,17,27696.12,3.14,2.84,276.98,11.12,0
2038-01-07,29,14,37805.95,0.02,2.94,284.2,11.58,0
2038-01-08,8,16,51283.47,0.81,3.6,234.33,11.08,1
2038-01-09,37,5,46740.02,3.04,3.15,250.11,3.68,1
2038-01-10,49,10,32890.88,14.84,4.91,269.35,5.56,0
2038-01-11,33,17,68321.06,12.23,3.02,274.52,5.15,0
2038-01-12,22,13,44995.13,6.27,4.22,277.01,3.62,1
2038-01-13,47,16,58248.34,20.62,3.73,239.04,11.26,0
2038-01-14,5,9,72526.45,38.81,4.87,253.63,11.05,0
2038-01-15,39,4,39853.73,6.43,4.23,210.95,6.52,0
2038-01-16,18,16,59234.15,10.02,2.91,294.86,11.63,1
2038-01-17,38,11,56227.46,18.48,2.59,270.14,8.07,0
2038-01-18,37,7,29156.79,25.63,4.56,237.56,6.91,0
2038-01-19,30,17,68108.54,24.01,4.73,238.96,7.95,0
2038-01-20,31,13,51514.09,20.85,4.49,209.05,6.8,0
2038-01-21,10,4,42007.47,29.49,4.21,245.69,5.63,0
2038-01-22,15,14,25705.65,33.84,2.97,267.3,4.63,0
2038-01-23,42,10,30885.81,39.96,3.52,295.26,7.15,0
2038-01-24,48,10,48372.24,18.62,4.75,264.76,7.78,1
2038-01-25,44,10,29932.12,39.8,2.4,265.07,10.39,0
2038-01-26,18,12,59491.2,29.22,3.48,278.64,7.26,0
2038-01-27,23,2,44314.65,26.29,3.07,250.98,10.46,0
2038-01-28,33,9,26578.8,25.59,4.03,203.21,11.59,0
2038-01-29,16,5,40055.78,36.43,3.9,288.99,9.49,0
2038-01-30,38,8,34056.65,37.92,3.68,240.25,4.08,0
2038-01-31,35,14,31637.98,7.14,2.84,298.47,7.15,0
2038-02-01,34,7,16772.89,19.74,2.48,240.64,10.71,0
2038-02-02,28,7,51492.65,37.66,4.35,266.83,7.42,1
2038-02-03,2,9,35692.48,15.28,4.98,245.99,10.3,0
2038-02-04,30,3,78149.29,9.31,2.51,223.24,9.98,0
2038-02-05,13,14,64888.63,4.11,2.23,293.08,4.44,0
2038-02-06,41,17,74472.16,23.89,4.24,262.72,5.97,0
2038-02-07,16,18,60733.34,28.01,3.03,245.05,9.88,0
2038-02-08,5,12,41230.51,7.82,2.64,214.42,4.43,0
2038-02-09,28,14,54861.24,26.95,3.58,299.91,6.81,0
2038-02-10,39,13,45458.64,35.98,4.03,289.51,4.24,0
2038-02-11,45,14,55109.43,9.74,2.64,242.28,5.12,0
2038-02-12,20,9,63369.12,4.88,4.98,217.15,5.57,0
2038-02-13,24,19,58962.02,33.42,2.98,202.97,7.77,0
2038-02-14,27,2,50125.14,36.66,2.94,215.18,11.21,0
2038-02-15,30,11,50987.44,8.59,3.27,253.44,6.47,1
2038-02-16,45,17,53294.01,28.86,4.24,281.58,10.65,0
2038-02-17,27,2,66587.63,23.64,4.62,236.35,9.26,0
2038-02-18,26,19,42655.03,9.57,2.97,243.4,10.02,0
2038-02-19,7,7,46119.24,32.95,2.36,247.33,9.86,0
2038-02-20,42,18,42387.93,18.82,2.77,201.76,5.72,0
2038-02-21,47,13,52059.49,28.01,2.25,217.7,5.13,0
2038-02-22,38,5,59550.31,12.06,3.89,250.09,11.8,0
2038-02-23,5,18,54494.8,32.63,4.22,227.94,9.64,1
2038-02-24,23,16,49134.87,10.57,3.29,252.33,6.29,0
2038-02-25,28,15,66091.58,14.59,4.86,210.81,7.99,0
2038-02-26,34,8,38086.74,15.66,4.18,280.28,9.98,0
2038-02-27,15,15,27502.94,8.26,3.14,278.37,3.5,1
2038-02-28,32,1,54823.28,34.97,2.31,266.99,3.89,0
2038-03-01,26,17,49396.1,4.54,3.48,253.14,3.23,0
2038-03-02,48,15,47493.11,22.53,3.51,238.99,4.48,0
2038-03-03,31,14,30208.07,32.57,3.65,268.27,4.07,0
2038-03-04,19,14,52979.03,23.24,4.05,278.18,7.17,0
2038-03-05,9,10,76926.1,13.08,2.79,280.86,5.58,0
2038-03-06,29,2,30026.86,31.25,2.01,234.76,3.41,0
2038-03-07,39,6,47643.48,19.97,4.44,219.39,7.04,0
2038-03-08,4,17,51132.39,6.52,4.47,234.18,8.21,0
2038-03-09,3,5,43340.99,12.67,4.73,200.77,6.33,0
2038-03-10,29,5,52466.05,23.68,4.91,242.32,5.34,1
2038-03-11,11,15,43294.55,26.35,2.48,227.35,6.51,0
2038-03-12,33,15,52303.89,21.93,3.06,279.0,7.68,0
2038-03-13,38,11,46176.61,10.88,4.55,267.48,6.92,0
2038-03-14,11,5,41932.62,23.75,4.8,202.6,3.84,0
2038-03-15,27,1,48843.85,13.3,2.04,214.43,7.11,0
2038-03-16,33,11,57218.92,9.0,3.16,254.22,9.48,0
2038-03-17,21,11,26638.04,37.82,2.34,261.81,10.38,1
2038-03-18,39,6,60408.53,12.59,4.37,276.89,6.96,0
2038-03-19,31,8,39113.78,13.42,4.24,296.83,11.94,0
2038-03-20,38,2,59276.35,35.87,4.26,270.19,10.59,0
2038-03-21,46,15,39953.24,5.71,3.17,254.49,4.94,1
2038-03-22,2,9,60699.95,23.38,3.22,241.44,7.11,0
2038-03-23,27,15,49265.73,31.35,2.79,273.82,5.66,0
2038-03-24,36,8,36058.76,10.95,3.08,293.48,7.95,0
2038-03-25,11,16,43418.3,33.76,4.95,242.29,5.02,0
2038-03-26,47,14,67905.01,30.79,2.14,258.46,3.32,0
2038-03-27,18,15,50777.43,19.44,2.97,220.7,11.14,1
2038-03-28,1,13,43129.48,4.75,4.37,285.75,7.68,0
2038-03-29,35,9,67108.05,38.8,3.15,271.35,11.23,0
2038-03-30,35,1,62827.5,24.97,4.85,235.47,4.06,0
2038-03-31,31,6,37396.62,20.68,3.0,287.4,4.36,0
2038-04-01,28,8,46932.66,35.42,4.55,297.08,5.04,0
2038-04-02,39,18,23562.34,16.85,4.45,228.85,7.11,1
2038-04-03,1,18,63079.29,22.55,2.03,218.66,10.92,0
2038-04-04,25,17,50061.01,34.34,3.21,283.19,8.85,0
2038-04-05,43,16,60052.4,15.72,2.84,258.24,3.5,0
2038-04-06,38,13,21018.43,30.9,3.44,288.44,6.66,0
2038-04-07,20,4,45787.14,10.25,3.39,234.75,9.51,0
2038-04-08,3,4,52513.84,28.09,4.72,258.13,5.9,0
2038-04-09,2,14,18226.37,20.42,2.55,257.72,7.43,0
2038-04-10,18,5,59845.3,6.6,2.55,218.82,9.4,0
2038-04-11,44,16,45148.05,5.44,2.32,299.19,11.68,0
2038-04-12,10,14,23679.25,18.31,4.22,266.41,6.0,1
2038-04-13,5,14,42282.38,28.43,4.75,266.41,9.7,0
2038-04-14,9,14,56850.22,24.13,3.11,229.69,9.73,0
2038-04-15,2,14,36303.38,34.19,2.19,265.04,7.88,0
2038-04-16,34,19,49314.91,15.59,2.47,283.3,10.32,1
2038-04-17,38,3,43503.0,33.75,2.31,281.35,7.83,0
2038-04-18,31,17,20088.47,1.48,3.78,291.97,8.62,0
2038-04-19,10,14,59357.53,14.63,2.85,214.87,10.53,0
2038-04-20,12,10,62116.04,2.92,4.69,218.28,7.29,0
2038-04-21,36,13,67230.97,36.77,2.49,271.02,7.3,0
2038-04-22,21,4,50135.19,19.01,4.79,280.77,8.32,0
2038-04-23,49,11,57269.05,12.65,3.0,267.43,10.24,0
2038-04-24,47,15,25789.42,19.7,4.6,214.29,4.14,0
2038-04-25,6,15,53601.89,21.31,4.85,259.49,9.94,0
2038-04-26,48,2,45230.76,33.85,4.96,274.84,5.65,0
2038-04-27,49,11,48845.68,21.7,4.41,213.7,3.64,1
2038-04-28,3,2,33239.9,17.26,2.31,205.58,10.13,0
2038-04-29,10,5,66839.96,38.45,2.17,225.48,4.31,0
2038-04-30,5,13,25235.38,38.74,4.22,209.08,4.92,0
2038-05-01,46,1,54080.17,1.54,4.69,214.85,9.36,0
2038-05-02,26,7,36237.38,28.27,2.5,220.34,8.08,0
2038-05-03,21,7,81778.99,14.87,4.82,253.07,11.28,0
2038-05-04,45,10,60430.49,27.01,3.83,215.59,11.59,0
2038-05-05,26,6,49572.53,25.48,2.37,260.47,5.83,0
2038-05-06,38,12,34581.21,13.2,2.5,229.07,5.92,0
2038-05-07,44,13,63350.44,39.47,2.2,231.06,4.89,0
2038-05-08,26,11,1030.46,14.28,2.43,296.74,7.66,0
2038-05-09,8,18,55762.55,25.28,4.2,280.52,6.4,0
2038-05-10,5,2,57655.69,32.54,2.66,242.41,3.13,0
2038-05-11,15,16,56776.05,5.82,3.68,244.75,6.55,1
2038-05-12,16,2,62567.7,12.02,4.16,211.48,3.56,0
2038-05-13,1,19,41525.41,7.96,4.69,284.45,10.19,0
2038-05-14,16,6,58239.71,31.27,3.77,200.4,11.36,0
2038-05-15,37,1,39950.11,32.05,3.71,214.45,5.66,0
2038-05-16,3,11,37544.26,10.24,4.74,253.41,8.86,0
2038-05-17,47,18,34514.81,0.17,2.88,218.84,3.8,0
2038-05-18,31,10,46220.3,16.93,2.61,263.28,6.27,0
2038-05-19,13,18,66668.36,27.49,4.62,200.36,8.18,0
2038-05-20,16,1,75726.14,24.9,2.22,209.84,3.94,0
2038-05-21,43,19,45943.7,17.83,2.57,276.47,6.39,0
2038-05-22,21,16,40325.48,12.08,3.23,257.65,11.6,0
2038-05-23,2,7,69941.48,18.98,3.08,201.95,4.49,0
2038-05-24,27,15,56501.41,0.6,4.12,220.58,8.58,0
2038-05-25,38,1,50435.9,2.95,2.28,223.9,10.5,0
2038-05-26,26,9,33413.27,6.51,3.43,284.91,9.94,0
2038-05-27,38,2,71475.52,25.02,4.43,258.25,9.94,0
2038-05-28,46,17,51405.27,8.75,4.05,254.14,3.53,1
2038-05-29,25,10,50002.4,16.94,3.89,208.67,11.76,0
2038-05-30,11,6,58125.13,24.86,2.72,265.69,9.54,0
2038-05-31,8,5,50328.47,33.22,3.18,215.59,11.59,0
2038-06-01,8,8,72119.55,21.99,2.54,252.17,11.81,0
2038-06-02,33,8,65177.01,7.09,3.53,259.26,6.21,0
2038-06-03,7,5,41580.04,38.07,3.75,284.19,7.89,0
2038-06-04,38,12,51303.51,3.6,3.89,280.64,9.57,0
2038-06-05,21,7,41218.71,14.68,4.63,219.01,10.64,0
2038-06-06,8,13,78340.46,36.85,2.19,291.62,11.74,0
2038-06-07,21,13,39156.82,24.09,3.16,200.28,11.77,0
2038-06-08,20,17,48214.58,26.51,3.77,233.01,5.95,0
2038-06-09,8,4,55458.9,12.07,3.71,206.64,9.12,0
2038-06-10,46,18,57585.79,3.14,2.07,272.1,4.32,0
2038-06-11,31,10,60118.69,14.63,2.57,250.02,10.29,0
2038-06-12,29,3,62014.5,16.09,4.54,217.49,4.44,0
2038-06-13,48,12,60392.9,10.81,3.55,208.51,11.02,0
2038-06-14,9,1,43505.39,8.62,3.24,222.61,11.81,0
2038-06-15,15,11,41804.61,14.22,4.7,292.08,3.78,0
2038-06-16,30,18,50573.45,25.58,2.22,267.77,7.61,0
2038-06-17,26,13,41724.52,37.96,4.77,224.22,5.38,0
2038-06-18,10,17,40134.23,28.15,2.08,289.37,7.23,0
2038-06-19,29,8,43670.92,31.18,3.69,213.65,5.64,0
2038-06-20,16,19,81532.02,12.24,3.67,268.84,3.59,0
2038-06-21,36,17,73157.34,4.19,3.92,242.48,6.55,0
2038-06-22,20,2,46412.3,11.66,2.09,226.83,4.84,0
2038-06-23,45,3,19002.3,16.11,3.59,226.23,7.94,0
2038-06-24,37,3,41145.63,27.6,2.34,250.08,9.13,0
2038-06-25,22,6,63200.31,37.57,2.47,293.15,6.65,0
2038-06-26,7,10,26516.96,32.37,2.65,274.23,4.83,0
2038-06-27,23,18,59057.64,10.66,3.84,266.21,4.73,0
2038-06-28,41,18,58095.7,32.81,3.17,287.55,3.02,0
2038-06-29,40,14,50259.87,16.47,2.26,257.03,9.32,0
2038-06-30,29,16,49435.94,7.02,2.87,219.19,5.28,0
2038-07-01,16,7,36431.35,18.45,2.23,297.72,11.74,0
